film_id,film_name,tone,tone_id,weight
1217296,Tom Jones,Irreverent,D  1325,8
1217296,Tom Jones,Stylized,D  1357,8
1217296,Tom Jones,Witty,D  1372,8
1217296,Tom Jones,Racy,D  1345,7
1217296,Tom Jones,Rousing,D  1348,7
1217296,Tom Jones,Madcap,D  1331,6
1217222,Tom Sawyer,Easygoing,D  1306,5
1217222,Tom Sawyer,Heartwarming,D  1321,5
1217222,Tom Sawyer,Humorous,D  1323,5
1217222,Tom Sawyer,Light,D  1327,5
1217222,Tom Sawyer,Nostalgic,D  1339,5
1217222,Tom Sawyer,Upbeat,D  1365,5
4434811,The Adventures of Tom Thumb and Thumbelina,Bright,D  1289,5
4434811,The Adventures of Tom Thumb and Thumbelina,Fanciful,D  1310,5
4434811,The Adventures of Tom Thumb and Thumbelina,Light,D  1327,5
4434811,The Adventures of Tom Thumb and Thumbelina,Lyrical,D  1330,5
4434811,The Adventures of Tom Thumb and Thumbelina,Summery,D  1358,5
4434811,The Adventures of Tom Thumb and Thumbelina,Sweet,D  1360,5
15459,Tommy,Campy,D  1290,6
15459,Tommy,Satirical,D  1349,6
15459,Tommy,Fanciful,D  1310,5
15459,Tommy,Humorous,D  1323,5
15459,Tommy,Irreverent,D  1325,5
21396421,Escape From Tomorrow,Atmospheric,D  1283,5
21396421,Escape From Tomorrow,Eerie,D  1307,5
21396421,Escape From Tomorrow,Hallucinatory,D  1319,5
21396421,Escape From Tomorrow,Humorous,D  1323,5
21396421,Escape From Tomorrow,Ominous,D  1340,5
21396421,Escape From Tomorrow,Stylized,D  1357,5
16924,Too Young to Kiss,Humorous,D  1323,5
16924,Too Young to Kiss,Light,D  1327,5
132370,Tootsie,Witty,D  1372,7
132370,Tootsie,Madcap,D  1331,6
132370,Tootsie,Warm,D  1368,5
132370,Tootsie,Affectionate,D  1281,4
132370,Tootsie,Stylish,D  1366,4
132370,Tootsie,Literate,D  1328,3
1952,Top Gun,Easygoing,D  1306,5
1952,Top Gun,Flashy,D  1690,5
1952,Top Gun,Rousing,D  1348,5
1952,Top Gun,Slick,D  1354,5
642,Top Hat,Affectionate,D  1281,5
642,Top Hat,Bright,D  1289,5
642,Top Hat,Fanciful,D  1310,5
642,Top Hat,Humorous,D  1323,5
642,Top Hat,Light,D  1327,5
642,Top Hat,Sweet,D  1360,5
642,Top Hat,Warm,D  1368,5
1222512,Topkapi,Light,D  1327,8
1222512,Topkapi,Humorous,D  1323,6
1222512,Topkapi,Stylized,D  1357,6
1222512,Topkapi,Witty,D  1372,5
1222512,Topkapi,Silly,D  1353,4
1217099,Topper,Fanciful,D  1310,5
1217099,Topper,Humorous,D  1323,5
1217099,Topper,Quirky,D  1344,5
1217099,Topper,Sweet,D  1360,5
1217097,Topper Returns,Fanciful,D  1310,5
1217098,Topper Takes a Trip,Fanciful,D  1310,5
1217098,Topper Takes a Trip,Humorous,D  1323,5
1217098,Topper Takes a Trip,Quirky,D  1344,5
1217098,Topper Takes a Trip,Silly,D  1353,5
1217098,Topper Takes a Trip,Warm,D  1368,5
2540777,Topsy-Turvy,Witty,D  1372,7
2540777,Topsy-Turvy,Sweeping,D  1359,6
2540777,Topsy-Turvy,Affectionate,D  1281,5
2540777,Topsy-Turvy,Literate,D  1328,4
160263,Tora! Tora! Tora!,Matter-of-Fact,D  1333,5
160263,Tora! Tora! Tora!,Stirring,D  1684,5
160263,Tora! Tora! Tora!,Tense,D  1363,5
400920,Torch Song Trilogy,Affectionate,D  1281,5
400920,Torch Song Trilogy,Bittersweet,D  1287,5
400920,Torch Song Trilogy,Intimate,D  1324,5
400920,Torch Song Trilogy,Literate,D  1328,5
400920,Torch Song Trilogy,Reflective,D  1347,5
400920,Torch Song Trilogy,Sexual,D  1351,5
400920,Torch Song Trilogy,Talky,D  1361,5
400920,Torch Song Trilogy,Witty,D  1372,5
232463,Torpedo Run,Angry,D  1282,5
232463,Torpedo Run,Cathartic,D  1291,5
232463,Torpedo Run,Tense,D  1363,5
260101,Tortilla Flat,Literate,D  1328,5
18792605,Torture Money,Earnest,D  1305,5
9553171,Gran Torino,Bittersweet,D  1287,5
9553171,Gran Torino,Compassionate,D  1295,5
9553171,Gran Torino,Earnest,D  1305,5
9553171,Gran Torino,Poignant,D  1343,5
19167819,Total Recall,Atmospheric,D  1283,5
19167819,Total Recall,Explosive,D  5135,5
19167819,Total Recall,Flashy,D  1690,5
19167819,Total Recall,Gritty,D  1318,5
19167819,Total Recall,Paranoid,D  1341,5
19167819,Total Recall,Slick,D  1354,5
311843,A Touch of Class,Bittersweet,D  1287,5
311843,A Touch of Class,Humorous,D  1323,5
311843,A Touch of Class,Literate,D  1328,5
311843,A Touch of Class,Sentimental,D  1350,5
311843,A Touch of Class,Witty,D  1372,5
21820760,Dark Touch,Menacing,D  1336,5
21820760,Dark Touch,Tense,D  1363,5
217264,The Towering Inferno,Forceful,D  1311,5
217264,The Towering Inferno,Paranoid,D  1341,5
217264,The Towering Inferno,Rousing,D  1348,5
217264,The Towering Inferno,Tense,D  1363,5
217264,The Towering Inferno,Visceral,D  1367,5
12186782,The Town,Gritty,D  1318,5
12186782,The Town,Ominous,D  1340,5
12186782,The Town,Tense,D  1363,5
1218542,Town Without Pity,Talky,D  1361,7
1218542,Town Without Pity,Confrontational,D  1296,6
1218542,Town Without Pity,Earnest,D  1305,6
1218542,Town Without Pity,Forceful,D  1311,6
1218542,Town Without Pity,Deliberate,D  1300,5
1218542,Town Without Pity,Tense,D  1363,5
1238407,Toy Story,Humorous,D  1323,8
1238407,Toy Story,Warm,D  1368,8
1238407,Toy Story,Fanciful,D  1310,7
1238407,Toy Story,Light,D  1327,7
1238407,Toy Story,Bright,D  1289,6
1238407,Toy Story,Rousing,D  1348,6
1238407,Toy Story,Witty,D  1372,5
2812166,Toy Story 2,Humorous,D  1323,7
2812166,Toy Story 2,Bright,D  1289,5
2812166,Toy Story 2,Fanciful,D  1310,5
2812166,Toy Story 2,Light,D  1327,5
2812166,Toy Story 2,Whimsical,D  1369,5
8904803,Toy Story 3,Bright,D  1289,5
8904803,Toy Story 3,Fanciful,D  1310,5
8904803,Toy Story 3,Humorous,D  1323,5
8904803,Toy Story 3,Poignant,D  1343,5
8904803,Toy Story 3,Warm,D  1368,5
20426193,Toys in the Attic,Fanciful,D  1310,5
20426193,Toys in the Attic,Gentle,D  1312,5
20426193,Toys in the Attic,Humorous,D  1323,5
20426193,Toys in the Attic,Sweet,D  1360,5
216964,Trader Horn,Atmospheric,D  1283,5
216964,Trader Horn,Forceful,D  1311,5
216964,Trader Horn,Sweeping,D  1359,5
216964,Trader Horn,Tense,D  1363,5
201838,Trading Places,Satirical,D  1349,8
201838,Trading Places,Cynical,D  1298,6
201838,Trading Places,Madcap,D  1331,5
201838,Trading Places,Quirky,D  1344,5
201838,Trading Places,Irreverent,D  1325,4
201838,Trading Places,Light,D  1327,4
201838,Trading Places,Silly,D  1353,4
3084872,Traffic,Gritty,D  1318,9
3084872,Traffic,Tense,D  1363,9
3084872,Traffic,Forceful,D  1311,8
3084872,Traffic,Stylized,D  1357,7
3084872,Traffic,Confrontational,D  1296,6
3084872,Traffic,Sweeping,D  1359,6
3084872,Traffic,Cautionary,D  5136,5
3084872,Traffic,Matter-of-Fact,D  1333,5
1223634,Trail of the Lonesome Pine,Earnest,D  1305,5
1223634,Trail of the Lonesome Pine,Passionate,D  1342,5
1223634,Trail of the Lonesome Pine,Tearjerking,D  1362,5
28129,THE TRAIN,Forceful,D  1311,7
28129,THE TRAIN,Gritty,D  1318,7
28129,THE TRAIN,Rousing,D  1348,7
28129,THE TRAIN,Tense,D  1363,7
3446024,Training Day,Atmospheric,D  1283,5
3446024,Training Day,Confrontational,D  1296,5
3446024,Training Day,Cynical,D  1298,5
3446024,Training Day,Gritty,D  1318,5
3446024,Training Day,Harsh,D  1320,5
3446024,Training Day,Tense,D  1363,5
25938,Trainspotting,Irreverent,D  1325,8
25938,Trainspotting,Disturbing,D  1301,7
25938,Trainspotting,Wry,D  1373,7
25938,Trainspotting,Confrontational,D  1296,6
25938,Trainspotting,Hallucinatory,D  1319,6
25938,Trainspotting,Stylized,D  1357,6
25938,Trainspotting,Lurid,D  1329,4
5180555,Transamerica,Irreverent,D  1325,8
5180555,Transamerica,Wry,D  1373,7
5180555,Transamerica,Compassionate,D  1295,6
5180555,Transamerica,Intimate,D  1324,6
5180555,Transamerica,Sexual,D  1351,4
6870094,Transformers,Slick,D  1354,9
6870094,Transformers,Menacing,D  1336,8
6870094,Transformers,Tense,D  1363,6
10696021,Transformers: Dark of the Moon,Menacing,D  1336,5
10696021,Transformers: Dark of the Moon,Slick,D  1354,5
10696021,Transformers: Dark of the Moon,Tense,D  1363,5
8904872,Transformers: Revenge of the Fallen,Explosive,D  5135,5
8904872,Transformers: Revenge of the Fallen,Flashy,D  1690,5
8904872,Transformers: Revenge of the Fallen,Forceful,D  1311,5
8904872,Transformers: Revenge of the Fallen,Rousing,D  1348,5
25016,Travels With My Aunt,Bright,D  1289,5
25016,Travels With My Aunt,Madcap,D  1331,5
25016,Travels With My Aunt,Upbeat,D  1365,5
25016,Travels With My Aunt,Wry,D  1373,5
24529,The Treasure of the Sierra Madre,Biting,D  1286,5
24529,The Treasure of the Sierra Madre,Disturbing,D  1301,5
24529,The Treasure of the Sierra Madre,Grim,D  1317,5
24529,The Treasure of the Sierra Madre,Paranoid,D  1341,5
24529,The Treasure of the Sierra Madre,Tense,D  1363,5
24529,The Treasure of the Sierra Madre,Wry,D  1373,5
3829049,Treasure Planet,Fanciful,D  1310,5
3829049,Treasure Planet,Humorous,D  1323,5
3829049,Treasure Planet,Rousing,D  1348,5
1223661,A Tree Grows in Brooklyn,Bittersweet,D  1287,5
1223661,A Tree Grows in Brooklyn,Earnest,D  1305,5
1223661,A Tree Grows in Brooklyn,Heartwarming,D  1321,5
1223661,A Tree Grows in Brooklyn,Poignant,D  1343,5
1223661,A Tree Grows in Brooklyn,Sentimental,D  1350,5
1223661,A Tree Grows in Brooklyn,Warm,D  1368,5
12324201,The Tree Of Life,Lyrical,D  1330,8
12324201,The Tree Of Life,Dreamlike,D  1304,5
12324201,The Tree Of Life,Meditative,D  1334,5
12324201,The Tree Of Life,Poignant,D  1343,5
12324201,The Tree Of Life,Reflective,D  1347,5
12324201,The Tree Of Life,Somber,D  1355,5
12324201,The Tree Of Life,Sweeping,D  1359,5
98588,Trees Lounge,Quirky,D  1344,7
98588,Trees Lounge,Downbeat,D  1302,6
98588,Trees Lounge,Wry,D  1373,6
98588,Trees Lounge,Melancholy,D  1335,5
98588,Trees Lounge,Understated,D  1364,5
98588,Trees Lounge,Gloomy,D  1313,4
98588,Trees Lounge,Humorous,D  1323,3
1184874,Trevor,Compassionate,D  1295,5
1184874,Trevor,Earnest,D  1305,5
1184874,Trevor,Intimate,D  1324,5
1184874,Trevor,Melancholy,D  1335,5
1184874,Trevor,Poignant,D  1343,5
374165,Sergeant Rutledge,Biting,D  1286,5
374165,Sergeant Rutledge,Earnest,D  1305,5
374165,Sergeant Rutledge,Tense,D  1363,5
1242010,Satan's Triangle,Creepy,D  1297,5
1221078,The Perfect Tribute,Gritty,D  1318,5
1221078,The Perfect Tribute,Tense,D  1363,5
396199,The trip to bountiful,Atmospheric,D  1283,7
396199,The trip to bountiful,Reflective,D  1347,7
396199,The trip to bountiful,Summery,D  1358,7
396199,The trip to bountiful,Gentle,D  1312,6
396199,The trip to bountiful,Intimate,D  1324,6
396199,The trip to bountiful,Elegiac,D  1308,5
396199,The trip to bountiful,Nostalgic,D  1339,5
4033616,The Triplets of Belleville,Bright,D  1289,5
4033616,The Triplets of Belleville,Irreverent,D  1325,5
4033616,The Triplets of Belleville,Madcap,D  1331,5
4033616,The Triplets of Belleville,Quirky,D  1344,5
4033616,The Triplets of Belleville,Stylized,D  1357,5
4033616,The Triplets of Belleville,Whimsical,D  1369,5
1217896,Tristana,Atmospheric,D  1283,5
1217896,Tristana,Cynical,D  1298,5
1217896,Tristana,Irreverent,D  1325,5
1217896,Tristana,Moody,D  1338,5
1217896,Tristana,Satirical,D  1349,5
8882,Tron,Bright,D  1289,5
8882,Tron,Fanciful,D  1310,5
8882,Tron,Slick,D  1354,5
8882,Tron,Stylized,D  1357,5
8882,Tron,Tense,D  1363,5
12559259,Tron: Legacy,Flashy,D  1690,8
12559259,Tron: Legacy,Slick,D  1354,7
12559259,Tron: Legacy,Atmospheric,D  1283,6
12559259,Tron: Legacy,Sexy,D  1352,4
8147110,Tropic Thunder,Goofy,D  1314,5
8147110,Tropic Thunder,Madcap,D  1331,5
8147110,Tropic Thunder,Satirical,D  1349,5
8147110,Tropic Thunder,Tense,D  1363,5
4177321,Troy,Forceful,D  1311,7
4177321,Troy,Rousing,D  1348,7
4177321,Troy,Sweeping,D  1359,7
4177321,Troy,Atmospheric,D  1283,5
4177321,Troy,Earnest,D  1305,5
4177321,Troy,Visceral,D  1367,5
1244182,The Truce,Atmospheric,D  1283,5
1244182,The Truce,Drab,D  1303,5
1244182,The Truce,Intimate,D  1324,5
1244182,The Truce,Literate,D  1328,5
1244182,The Truce,Somber,D  1355,5
1244182,The Truce,Sweeping,D  1359,5
19944,True Grit,Humorous,D  1323,6
19944,True Grit,Nostalgic,D  1339,6
19944,True Grit,Rousing,D  1348,6
19944,True Grit,Easygoing,D  1306,5
19944,True Grit,Humorous,D  1323,6
19944,True Grit,Nostalgic,D  1339,6
19944,True Grit,Rousing,D  1348,6
19944,True Grit,Easygoing,D  1306,5
501783,True Lies,Explosive,D  5135,5
501783,True Lies,Forceful,D  1311,5
501783,True Lies,Humorous,D  1323,5
501783,True Lies,Lavish,D  1326,5
501783,True Lies,Light,D  1327,5
501783,True Lies,Tense,D  1363,5
501783,True Lies,Wry,D  1373,5
471550,The Truman Show,Poignant,D  1343,6
471550,The Truman Show,Stylized,D  1357,6
471550,The Truman Show,Cautionary,D  5136,5
471550,The Truman Show,Witty,D  1372,5
471550,The Truman Show,Cerebral,D  1292,4
471550,The Truman Show,Fanciful,D  1310,4
471550,The Truman Show,Dreamlike,D  1304,3
471550,The Truman Show,Melancholy,D  1335,3
5402801,Tsotsi,Bleak,D  1288,5
5402801,Tsotsi,Gritty,D  1318,5
5402801,Tsotsi,Poignant,D  1343,5
5402801,Tsotsi,Visceral,D  1367,5
43625,Atlantic City,Atmospheric,D  1283,5
43625,Atlantic City,Humorous,D  1323,5
43625,Atlantic City,Nostalgic,D  1339,5
43625,Atlantic City,Quirky,D  1344,5
43625,Atlantic City,Sentimental,D  1350,5
43625,Atlantic City,Understated,D  1364,5
43625,Atlantic City,Whimsical,D  1369,5
43625,Atlantic City,Wistful,D  1371,5
97949,Tucker: The Man and His Dream,Lyrical,D  1330,5
97949,Tucker: The Man and His Dream,Nostalgic,D  1339,5
97949,Tucker: The Man and His Dream,Slick,D  1354,5
97949,Tucker: The Man and His Dream,Stylized,D  1357,5
97949,Tucker: The Man and His Dream,Upbeat,D  1365,5
18729109,Tuesday Morning Ride,Autumnal,D  1285,5
18729109,Tuesday Morning Ride,Bittersweet,D  1287,5
18729109,Tuesday Morning Ride,Poignant,D  1343,5
427661,Tulsa,Angry,D  1282,5
427661,Tulsa,Tense,D  1363,5
2473768,Tumbleweeds,Affectionate,D  1281,8
2473768,Tumbleweeds,Wry,D  1373,8
2473768,Tumbleweeds,Humorous,D  1323,7
2473768,Tumbleweeds,Warm,D  1368,7
2473768,Tumbleweeds,Bittersweet,D  1287,6
2473768,Tumbleweeds,Compassionate,D  1295,6
2473768,Tumbleweeds,Intimate,D  1324,6
2473768,Tumbleweeds,Poignant,D  1343,6
2473768,Tumbleweeds,Quirky,D  1344,6
2473768,Tumbleweeds,Bright,D  1289,5
2473768,Tumbleweeds,Heartwarming,D  1321,5
2473768,Tumbleweeds,Irreverent,D  1325,5
2473768,Tumbleweeds,Talky,D  1361,5
2473768,Tumbleweeds,Whimsical,D  1369,5
2473768,Tumbleweeds,Easygoing,D  1306,4
295490,Tunes of Glory,Austere,D  1284,5
295490,Tunes of Glory,Deliberate,D  1300,5
295490,Tunes of Glory,Forceful,D  1311,5
295490,Tunes of Glory,Wintry,D  1370,5
4021402,Tupac: Resurrection,Elegiac,D  1308,8
4021402,Tupac: Resurrection,Compassionate,D  1295,7
4021402,Tupac: Resurrection,Poignant,D  1343,7
4021402,Tupac: Resurrection,Bittersweet,D  1287,6
4021402,Tupac: Resurrection,Reflective,D  1347,5
4021402,Tupac: Resurrection,Sentimental,D  1350,5
4021402,Tupac: Resurrection,Moody,D  1338,4
22944695,Cold Turkey,Cynical,D  1298,5
22944695,Cold Turkey,Irreverent,D  1325,5
22944695,Cold Turkey,Wry,D  1373,5
1221590,Turkish Delight,Angry,D  1282,7
1221590,Turkish Delight,Disturbing,D  1301,5
1221590,Turkish Delight,Downbeat,D  1302,5
1221590,Turkish Delight,Gritty,D  1318,5
1221590,Turkish Delight,Sexual,D  1351,5
19948,The Turning Point,Bittersweet,D  1287,5
19948,The Turning Point,Intimate,D  1324,5
19948,The Turning Point,Poignant,D  1343,5
19948,The Turning Point,Tense,D  1363,5
1213089,The Roaring Twenties,Atmospheric,D  1283,5
1213089,The Roaring Twenties,Forceful,D  1311,5
1213089,The Roaring Twenties,Slick,D  1354,5
1213089,The Roaring Twenties,Tense,D  1363,5
1213089,The Roaring Twenties,Visceral,D  1367,5
469845,12 Angry Men,Cathartic,D  1291,5
469845,12 Angry Men,Compassionate,D  1295,5
469845,12 Angry Men,Confrontational,D  1296,5
469845,12 Angry Men,Deliberate,D  1300,5
469845,12 Angry Men,Earnest,D  1305,5
469845,12 Angry Men,Rousing,D  1348,5
469845,12 Angry Men,Talky,D  1361,5
26073,12 Monkeys,Paranoid,D  1341,7
26073,12 Monkeys,Stylized,D  1357,7
26073,12 Monkeys,Tense,D  1363,7
26073,12 Monkeys,Disturbing,D  1301,6
26073,12 Monkeys,Hallucinatory,D  1319,6
26073,12 Monkeys,Claustrophobic,D  1294,5
26073,12 Monkeys,Ominous,D  1340,4
1217926,Twelve O'Clock High,Earnest,D  1305,5
1217926,Twelve O'Clock High,Melancholy,D  1335,5
1217926,Twelve O'Clock High,Reflective,D  1347,5
1217926,Twelve O'Clock High,Tense,D  1363,5
18690904,12:01 P.M.,Disturbing,D  1301,5
18690904,12:01 P.M.,Enigmatic,D  1309,5
18690904,12:01 P.M.,Ominous,D  1340,5
18690904,12:01 P.M.,Paranoid,D  1341,5
18690904,12:01 P.M.,Tense,D  1363,5
4029820,21 Grams,Cathartic,D  1291,7
4029820,21 Grams,Compassionate,D  1295,7
4029820,21 Grams,Stylized,D  1357,7
4029820,21 Grams,Bleak,D  1288,6
4029820,21 Grams,Visceral,D  1367,6
4029820,21 Grams,Forceful,D  1311,5
4029820,21 Grams,Gritty,D  1318,5
21396410,Twenty Feet From Stardom,Affectionate,D  1281,5
166932,"20,000 Leagues Under the Sea",Atmospheric,D  1283,5
166932,"20,000 Leagues Under the Sea",Lavish,D  1326,5
166932,"20,000 Leagues Under the Sea",Rousing,D  1348,5
158346,Twice in a Lifetime,Compassionate,D  1295,5
158346,Twice in a Lifetime,Earnest,D  1305,5
158346,Twice in a Lifetime,Gentle,D  1312,5
158346,Twice in a Lifetime,Reflective,D  1347,5
158346,Twice in a Lifetime,Understated,D  1364,5
393573,Twilight of Honor,Claustrophobic,D  1294,5
393573,Twilight of Honor,Literate,D  1328,5
393573,Twilight of Honor,Matter-of-Fact,D  1333,5
393573,Twilight of Honor,Talky,D  1361,5
393573,Twilight of Honor,Tense,D  1363,5
15585346,The Twilight Samurai,Forceful,D  1311,5
15585346,The Twilight Samurai,Intimate,D  1324,5
15585346,The Twilight Samurai,Tense,D  1363,5
18738520,Twin Towers,Earnest,D  1305,5
18738520,Twin Towers,Somber,D  1355,5
4595835,Twist of Faith,Cathartic,D  1291,5
4595835,Twist of Faith,Compassionate,D  1295,5
4595835,Twist of Faith,Earnest,D  1305,5
4595835,Twist of Faith,Forceful,D  1311,5
4595835,Twist of Faith,Intimate,D  1324,5
4595835,Twist of Faith,Meditative,D  1334,5
4595835,Twist of Faith,Reflective,D  1347,5
248,Twister,Atmospheric,D  1283,5
248,Twister,Forceful,D  1311,5
248,Twister,Slick,D  1354,5
248,Twister,Tense,D  1363,5
248,Twister,Rousing,D  1348,3
248,Twister,Visceral,D  1367,3
4318679,Two Arabian Knights,Goofy,D  1314,5
4318679,Two Arabian Knights,Humorous,D  1323,5
4318679,Two Arabian Knights,Light,D  1327,5
4318679,Two Arabian Knights,Quirky,D  1344,5
4318679,Two Arabian Knights,Silly,D  1353,5
377825,Two for the Road,Bittersweet,D  1287,5
377825,Two for the Road,Humorous,D  1323,5
377825,Two for the Road,Intimate,D  1324,5
377825,Two for the Road,Poignant,D  1343,5
377825,Two for the Road,Reflective,D  1347,5
377825,Two for the Road,Witty,D  1372,5
1224104,Two for the Seesaw,Bittersweet,D  1287,5
1224104,Two for the Seesaw,Poignant,D  1343,5
1224104,Two for the Seesaw,Understated,D  1364,5
1229571,Sketch Artist II,Menacing,D  1336,5
1229571,Sketch Artist II,Paranoid,D  1341,5
1229571,Sketch Artist II,Tense,D  1363,5
19551899,The Three Musketeers,Explosive,D  5135,5
19551899,The Three Musketeers,Rousing,D  1348,5
19551899,The Three Musketeers,Slick,D  1354,5
19551899,The Three Musketeers,Tense,D  1363,5
249721,2001: A Space Odyssey,Cerebral,D  1292,7
249721,2001: A Space Odyssey,Deliberate,D  1300,7
249721,2001: A Space Odyssey,Chilly,D  1293,6
249721,2001: A Space Odyssey,Meditative,D  1334,6
249721,2001: A Space Odyssey,Atmospheric,D  1283,5
249721,2001: A Space Odyssey,Enigmatic,D  1309,5
249721,2001: A Space Odyssey,Somber,D  1355,4
128435,2010,Bleak,D  1288,5
128435,2010,Claustrophobic,D  1294,5
128435,2010,Deliberate,D  1300,5
128435,2010,Enigmatic,D  1309,5
128435,2010,Grim,D  1317,5
128435,2010,Ominous,D  1340,5
128435,2010,Paranoid,D  1341,5
53987,Two Tickets to Broadway,Affectionate,D  1281,5
53987,Two Tickets to Broadway,Bright,D  1289,5
53987,Two Tickets to Broadway,Easygoing,D  1306,5
53987,Two Tickets to Broadway,Gentle,D  1312,5
53987,Two Tickets to Broadway,Humorous,D  1323,5
53987,Two Tickets to Broadway,Light,D  1327,5
2693477,U-571,Tense,D  1363,7
2693477,U-571,Claustrophobic,D  1294,5
2693477,U-571,Earnest,D  1305,5
2693477,U-571,Confrontational,D  1296,3
1236250,Ugetsu Monogatari,Elegiac,D  1308,8
1236250,Ugetsu Monogatari,Atmospheric,D  1283,7
1236250,Ugetsu Monogatari,Lyrical,D  1330,7
1236250,Ugetsu Monogatari,Moody,D  1338,6
1236250,Ugetsu Monogatari,Deliberate,D  1300,5
1236250,Ugetsu Monogatari,Eerie,D  1307,5
1236250,Ugetsu Monogatari,Reflective,D  1347,5
253100,Ulee's Gold,Reflective,D  1347,5
253100,Ulee's Gold,Warm,D  1368,5
253100,Ulee's Gold,Affectionate,D  1281,4
253100,Ulee's Gold,Lyrical,D  1330,4
253100,Ulee's Gold,Downbeat,D  1302,3
253100,Ulee's Gold,Melancholy,D  1335,3
380344,Ulysses,Intimate,D  1324,5
380344,Ulysses,Literate,D  1328,5
380344,Ulysses,Meditative,D  1334,5
380344,Ulysses,Reflective,D  1347,5
380344,Ulysses,Talky,D  1361,5
1219741,Umberto D,Bleak,D  1288,5
1219741,Umberto D,Drab,D  1303,5
1219741,Umberto D,Lyrical,D  1330,4
1219741,Umberto D,Downbeat,D  1302,3
1219741,Umberto D,Meditative,D  1334,3
1219741,Umberto D,Poignant,D  1343,3
1219741,Umberto D,Tearjerking,D  1362,3
1224130,The Umbrellas of Cherbourg,Bittersweet,D  1287,5
1224130,The Umbrellas of Cherbourg,Lavish,D  1326,5
1224130,The Umbrellas of Cherbourg,Lyrical,D  1330,5
1224130,The Umbrellas of Cherbourg,Passionate,D  1342,5
1224130,The Umbrellas of Cherbourg,Stylized,D  1357,5
1224130,The Umbrellas of Cherbourg,Sweet,D  1360,5
1224130,The Umbrellas of Cherbourg,Wistful,D  1371,5
63824,The Unbearable Lightness of Being,Deliberate,D  1300,5
63824,The Unbearable Lightness of Being,Melancholy,D  1335,5
63824,The Unbearable Lightness of Being,Sexy,D  1352,5
63824,The Unbearable Lightness of Being,Stylish,D  1366,5
63824,The Unbearable Lightness of Being,Literate,D  1328,4
63824,The Unbearable Lightness of Being,Cerebral,D  1292,3
63824,The Unbearable Lightness of Being,Wry,D  1373,3
19536237,Django Unchained,Humorous,D  1323,5
19536237,Django Unchained,Rousing,D  1348,5
19536237,Django Unchained,Stylized,D  1357,5
19536237,Django Unchained,Talky,D  1361,5
19536237,Django Unchained,Tense,D  1363,5
19536237,Django Unchained,Visceral,D  1367,5
19588709,Undefeated,Earnest,D  1305,5
19588709,Undefeated,Poignant,D  1343,5
38014,Under Fire,Forceful,D  1311,5
38014,Under Fire,Gritty,D  1318,5
38014,Under Fire,Ominous,D  1340,5
38014,Under Fire,Sweeping,D  1359,5
38014,Under Fire,Tense,D  1363,5
414035,Under Siege,Visceral,D  1367,7
414035,Under Siege,Rousing,D  1348,5
414035,Under Siege,Tense,D  1363,3
3978742,Under the Tuscan Sun,Bittersweet,D  1287,7
3978742,Under the Tuscan Sun,Warm,D  1368,7
3978742,Under the Tuscan Sun,Gentle,D  1312,6
3978742,Under the Tuscan Sun,Light,D  1327,6
3978742,Under the Tuscan Sun,Humorous,D  1323,5
3978742,Under the Tuscan Sun,Sensual,D  1689,5
3978742,Under the Tuscan Sun,Sentimental,D  1350,5
289419,Under the Volcano,Atmospheric,D  1283,5
289419,Under the Volcano,Claustrophobic,D  1294,5
289419,Under the Volcano,Confrontational,D  1296,5
289419,Under the Volcano,Disturbing,D  1301,5
289419,Under the Volcano,Hallucinatory,D  1319,5
18737320,Underworld,Atmospheric,D  1283,5
18737320,Underworld,Gritty,D  1318,5
18737320,Underworld,Rousing,D  1348,5
18737320,Underworld,Stylized,D  1357,5
18737320,Underworld,Tense,D  1363,5
3710786,Unfaithful,Deliberate,D  1300,5
3710786,Unfaithful,Moody,D  1338,5
3710786,Unfaithful,Sexy,D  1352,5
3710786,Unfaithful,Slick,D  1354,5
3710786,Unfaithful,Stylish,D  1366,5
1228281,Unforgiven,Bleak,D  1288,5
1228281,Unforgiven,Somber,D  1355,5
1228281,Unforgiven,Gritty,D  1318,4
1228281,Unforgiven,Harsh,D  1320,4
1228281,Unforgiven,Tense,D  1363,4
1228281,Unforgiven,Lyrical,D  1330,3
1225180,The Uninvited,Atmospheric,D  1283,5
1225180,The Uninvited,Deliberate,D  1300,5
1225180,The Uninvited,Eerie,D  1307,5
1225180,The Uninvited,Ominous,D  1340,5
1225180,The Uninvited,Understated,D  1364,5
1219841,Union Pacific,Rousing,D  1348,5
1219841,Union Pacific,Sweeping,D  1359,5
5288415,United 93,Matter-of-Fact,D  1333,9
5288415,United 93,Visceral,D  1367,9
5288415,United 93,Forceful,D  1311,6
5288415,United 93,Haunting,D  5132,5
5288415,United 93,Ominous,D  1340,5
5288415,United 93,Austere,D  1284,4
7092537,Across the Universe,Stylized,D  1357,9
7092537,Across the Universe,Earnest,D  1305,8
7092537,Across the Universe,Hallucinatory,D  1319,7
7092537,Across the Universe,Flashy,D  1690,5
7092537,Across the Universe,Stylized,D  1357,9
7092537,Across the Universe,Earnest,D  1305,8
7092537,Across the Universe,Hallucinatory,D  1319,7
7092537,Across the Universe,Flashy,D  1690,5
141,An Unmarried Woman,Affectionate,D  1281,5
141,An Unmarried Woman,Bittersweet,D  1287,5
141,An Unmarried Woman,Humorous,D  1323,5
141,An Unmarried Woman,Intimate,D  1324,5
141,An Unmarried Woman,Reflective,D  1347,5
